Date,XLU,XLP,XLV,XLF,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM,HYG,IEI,sp50,Breadth (50),Breadth (200),13 forward,XLU,XLP,XLV,XLE,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM,,26 forward,XLU,XLP,XLV,XLE,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM
11/16/2018,27.44,56.06,92.04,26.79,53.19,71.99,27.62,34.11,44.88,49.75,39.52,65.01,21.59,151.94,273.73,85.29,56.42,102.52,,41.8%,48.1%,,0.015123907,-0.030503032,0.008800522,-0.01343785,0.034690232,0.051396027,-0.013758146,0.020671456,0.028966132,0.025929648,0.043522267,-0.005845255,0.047147043,0.028169014,0.013297775,-0.0019932,,,,,,,,,,,,,,,,,,
11/23/2018,27.06,54.79,89.64,26.00,51.01,69.73,26.66,32.04,42.89,48.68,37.88,62.91,20.80,147.89,263.25,82.85,56.04,102.59,,30.5%,38.4%,,0.054333765,-0.006570542,0.032463186,0.017692308,0.089100176,0.092929872,0.046332771,0.102372035,0.074143157,0.057723911,0.100052798,0.034652678,0.093251398,0.069375887,0.060360874,0.035968618,,,,,,,,,,,,,,,,,,
11/30/2018,27.80,56.26,95.87,26.97,54.00,72.54,27.31,33.97,45.01,50.15,39.93,65.16,21.96,152.62,275.65,86.22,56.65,102.82,,59.9%,51.7%,,0.027702824,-0.035904728,-0.030457912,-0.010381906,0.028798963,0.053349876,0.006775316,0.050044157,0.028215952,0.03110668,0.047082394,-0.005524862,0.042448533,0.036823483,0.017304553,-0.000115982,,,,,,,,,,,,,,,,,,
12/07/2018,28.23,54.72,90.56,25.11,51.69,68.03,25.96,32.30,43.40,49.23,37.44,61.39,20.87,144.02,263.57,82.65,56.38,103.51,,27.7%,37.6%,,0.019305703,-0.018457602,-0.012809187,0.034249303,0.048756893,0.091724239,0.054324793,0.080650155,0.063824885,0.040219378,0.06917735,0.019384265,0.061242189,0.052909318,0.041317297,0.022867514,,,,,,,,,,,,,,,,,,
12/14/2018,28.41,54.50,88.96,24.24,51.17,67.05,25.66,32.29,43.61,48.77,36.78,59.55,20.75,140.61,260.47,81.46,56.60,103.42,,25.0%,34.5%,,0.024111228,0.003669725,0.034060252,0.09859736,0.080816965,0.103504847,0.079501169,0.130401115,0.078193075,0.072585606,0.130233823,0.077917716,0.102766798,0.100632956,0.080009214,0.061011539,,,,,,,,,,,,,,,,,,
12/21/2018,26.91,50.18,82.68,22.79,46.88,62.25,24.30,29.60,39.81,46.21,33.75,55.44,19.19,128.37,240.70,76.65,54.87,103.92,,5.5%,15.5%,,0.086972682,0.097648466,0.096032898,0.11189118,0.191019625,0.17188755,0.117901235,0.238513514,0.179854308,0.127461588,0.216296296,0.12012987,0.184887962,0.165537119,0.160157873,0.113242009,,,,,,,,,,,,,,,,,,
12/28/2018,26.42,50.57,85.25,23.59,48.98,63.77,25.05,30.70,41.22,46.26,35.04,56.49,19.71,132.86,247.75,77.32,55.42,104.49,,8.2%,18.3%,,0.101078932,0.109551117,0.076246334,0.089868588,0.162209065,0.176572056,0.107784431,0.205211726,0.134643377,0.137916126,0.186358447,0.116303771,0.174226272,0.152265543,0.140181635,0.107863425,,,,,,,,,,,,,,,,,,
01/04/2019,26.39,51.26,85.96,24.26,50.42,65.15,25.64,30.75,42.90,46.41,36.04,58.69,20.11,137.19,252.39,78.93,56.35,104.81,,13.9%,20.2%,,0.101004359,0.084471323,0.07026524,0.09645507,0.165526133,0.182041443,0.127535101,0.234471545,0.126340326,0.140702435,0.202555494,0.110751406,0.170627573,0.147168161,0.143349578,0.103382744,,,,,,,,,,,,,,,,,,
01/11/2019,26.62,51.63,87.81,24.50,52.29,67.87,26.14,31.77,44.05,47.37,37.90,60.74,20.89,143.68,258.98,80.42,57.37,104.67,,44.5%,32.1%,,0.093556265,0.08851443,0.022776449,0.107755102,0.131382674,0.138647414,0.111918883,0.208844822,0.112826334,0.122862571,0.160158311,0.083141258,0.13672927,0.097438753,0.120395397,0.087913454,,,,,,,,,,,,,,,,,,
01/18/2019,26.57,52.45,90.08,26.00,53.41,70.19,26.76,32.68,44.97,48.44,39.31,62.51,21.49,147.33,266.46,82.15,57.79,104.24,,75.6%,41.8%,,0.078095597,0.084270734,-0.046181172,0.051538462,0.116655744,0.115685995,0.080545692,0.190818669,0.092950856,0.08629232,0.114729077,0.051031835,0.092880409,0.056403991,0.088418524,0.067194157,,,,,,,,,,,,,,,,,,
01/25/2019,26.66,51.73,88.92,26.00,53.52,70.07,26.56,32.97,44.60,48.50,39.63,62.57,21.43,147.34,265.78,81.59,57.73,104.46,,78.4%,41.4%,,0.089647412,0.101488498,0.001012146,0.065384615,0.127440904,0.106322249,0.07435994,0.191566813,0.138116592,0.099175258,0.111554107,0.053543403,0.11086221,0.074182164,0.103958161,0.072680476,,,,,,,,,,,,,,,,,,
02/01/2019,27.28,53.22,90.75,26.05,53.60,71.88,26.76,33.34,45.97,49.71,40.06,63.15,21.83,149.18,270.06,83.02,58.18,104.83,,88.9%,49.8%,,0.068744271,0.078729801,-0.006501377,0.077543186,0.12044034,0.090706733,0.059054382,0.182540873,0.089623668,0.078253872,0.100599101,0.045135606,0.08897635,0.076082585,0.088758054,0.058058299,,,,,,,,,,,,,,,,,,
02/08/2019,27.84,53.79,89.94,25.67,53.57,73.07,26.35,34.00,45.73,50.39,39.82,62.52,21.88,149.85,270.47,83.00,58.25,105.16,,87.8%,53.4%,,0.040948276,0.065439673,-0.011452079,0.070510323,0.094838047,0.043793623,0.04629981,0.120458891,0.073912093,0.059734074,0.066800603,0.033909149,0.070481763,0.045178512,0.06518283,0.040361446,,,,,,,,,,,,,,,,,,
02/15/2019,27.86,54.35,92.85,26.43,55.03,75.69,27.24,34.81,46.18,51.04,41.24,64.63,22.61,156.22,277.37,85.12,58.67,105.03,,94.5%,66.0%,,0.055106803,0.062557498,-0.047495961,0.017026107,0.053152826,-0.011494253,0.003120411,0.082734846,0.061065396,0.053487461,0.004607177,-0.015627418,0.028571429,-0.021636154,0.030536828,0.009633459,,,,,,,,,,,,,,,,,,
02/22/2019,28.53,54.43,92.55,26.46,55.56,76.21,27.89,35.32,46.07,51.49,41.67,65.09,22.74,158.15,279.14,85.83,58.80,105.17,,95.4%,67.2%,,0.048729185,0.056770164,-0.032306861,0.015117158,0.020880209,-0.031885579,-0.035675869,0.037655719,0.04145865,0.048358905,-0.031917447,-0.036564756,0.008265916,-0.046538097,0.013040052,-0.00570896,,,,,,,,,,,,,,,,,,
03/01/2019,28.57,54.24,92.95,26.69,55.55,76.41,27.49,35.67,46.28,51.71,41.81,64.80,22.89,158.24,280.42,86.21,59.08,104.74,,92.2%,65.8%,,0.019604411,0.025258112,-0.061000538,-0.025477707,-0.001440144,-0.057060594,-0.040560204,0.00770956,0.017502161,0.027847612,-0.067208802,-0.071759259,-0.017913317,-0.078235592,-0.018365309,-0.042686463,,,,,,,,,,,,,,,,,,
03/08/2019,28.78,53.71,89.40,25.97,54.21,74.27,27.37,34.91,46.17,51.21,40.03,62.58,22.15,151.64,274.46,84.54,58.73,105.46,,75.5%,58.6%,,0.043614248,0.091603053,0.018008949,0.044281864,0.067982658,0.019523361,0.051160241,0.091390918,0.03032272,0.078695567,0.024231826,0.007989773,0.062042801,-0.005143762,0.048058005,0.021646558,,,,,,,,,,,,,,,,,,
03/15/2019,29.10,54.70,91.99,26.63,55.30,73.99,27.70,36.50,47.02,52.31,41.57,64.19,22.88,154.76,281.31,86.43,59.20,105.66,,81.6%,66.2%,,0.045024918,0.080255941,-0.008044353,0.022906496,0.071338156,0.019191783,0.044584838,0.042608577,0.0233943,0.062703116,-0.014914602,-0.010126188,0.024040563,-0.019578703,0.028260638,0.004512322,,,,,,,,,,,,,,,,,,
03/22/2019,29.25,55.08,90.62,25.34,55.84,72.95,27.17,36.66,46.97,52.10,41.05,62.10,22.74,149.62,279.25,85.33,59.24,106.42,,68.6%,62.2%,,0.042742349,0.066085694,0.034319135,0.074191002,0.070296409,0.056614119,0.061476164,0.068057829,0.05173515,0.071976967,0.032155907,0.038325282,0.053566717,0.028939981,0.052820054,0.026836986,,,,,,,,,,,,,,,,,,
03/29/2019,29.09,56.11,91.75,25.71,56.93,75.03,27.75,37.00,46.77,52.64,41.57,63.06,23.14,153.09,282.48,85.66,59.67,106.60,,74.8%,67.2%,,0.025098848,0.034931385,0.009700272,0.073512252,0.046991656,0.031853925,0.054054054,0.054594595,0.052384007,0.045212766,0.029107529,0.030764351,0.032232932,0.015742374,0.037241575,0.020079384,,,,,,,,,,,,,,,,,,
04/05/2019,29.05,55.59,92.00,26.60,58.76,77.01,28.91,37.96,48.32,52.94,43.34,65.19,23.55,157.38,288.57,87.09,59.91,106.26,,85.5%,75.8%,,0.044406196,0.068537507,0.019021739,0.058646617,0.035568414,0.006492663,0.019024559,0.053082192,0.043253311,0.061390253,-0.002540373,0.00889707,0.030238593,-0.004447833,0.034272447,0.017108738,,,,,,,,,,,,,,,,,,
04/12/2019,29.11,56.20,89.81,27.14,59.16,77.28,29.06,38.41,49.02,53.19,43.97,65.79,23.74,157.68,290.16,87.49,60.27,105.98,,84.5%,76.9%,,0.041230029,0.064590747,0.029284044,0.043478261,0.048681542,0.014363354,0.004301445,0.056372868,0.045287638,0.059033653,-0.005458267,0.006383949,0.031334188,-0.009956875,0.036152468,0.01405875,,,,,,,,,,,,,,,,,,
04/19/2019,28.65,56.87,85.92,27.34,59.64,78.31,28.91,38.91,49.15,52.62,43.82,65.70,23.49,155.64,290.02,87.67,60.08,106.05,,71.3%,75.6%,,0.053761564,0.053982768,0.067970205,0.021945867,0.024230737,-0.010981995,0.010204082,0.036879979,0.008952187,0.057392626,-0.015518028,-0.007762557,0.027505833,-0.011693652,0.024653472,0.004790692,,,,,,,,,,,,,,,,,,
04/26/2019,29.05,56.98,89.01,27.70,60.34,77.52,28.54,39.28,50.76,53.31,44.05,65.92,23.81,158.27,293.41,87.52,60.28,106.51,,73.6%,77.3%,,0.032358003,0.059494559,0.03437816,0.035740072,0.023866744,0.012641899,0.034869459,0.051298371,0.01891253,0.04989683,-0.00431328,0.003489078,0.025957661,-0.006760599,0.029310521,0.019424132,,,,,,,,,,,,,,,,,,
05/03/2019,29.15,57.41,90.16,28.07,60.05,78.40,28.34,39.42,50.09,53.60,44.09,66.00,23.77,160.53,294.03,87.84,60.26,106.33,,76.7%,77.1%,,0.031732419,0.031701794,0.00987134,-0.016743855,-0.016652789,-0.032908163,0.011646374,0.002663623,-0.000798563,0.036567164,-0.064640508,-0.041893939,-0.001598746,-0.049523454,-0.004795429,-0.013661202,,,,,,,,,,,,,,,,,,
05/10/2019,28.98,57.31,88.91,27.48,58.65,76.27,27.57,38.09,49.11,53.40,42.48,64.64,23.42,156.62,288.10,86.35,60.02,106.72,,58.9%,72.9%,,0.050207039,0.035072413,0.028005849,-0.011280932,0.008525876,-0.011144618,0.046971346,0.030322919,0.01038485,0.050561798,-0.04613936,-0.036045792,0.017250342,-0.038309284,0.01221798,-0.002431963,,,,,,,,,,,,,,,,,,
05/17/2019,29.39,57.75,88.44,26.88,57.96,74.82,27.33,37.69,49.00,53.77,41.43,63.62,23.26,152.84,285.84,85.94,59.82,107.19,,49.9%,67.2%,,0.044232732,0.042597403,0.023857983,-0.011532738,-0.000172548,-0.006950013,0.036047575,0.038471743,-0.005306122,0.043332713,-0.041998552,-0.046369066,0.01126591,-0.027545145,0.010530367,-0.008145218,,,,,,,,,,,,,,,,,,
05/24/2019,29.92,57.52,89.56,26.86,56.72,73.78,26.90,36.65,47.98,53.98,40.34,62.71,22.93,150.79,282.78,85.34,59.62,107.52,,45.5%,63.9%,,0.027578138,0.03650904,-0.008932559,-0.028294862,0.02697699,-0.008945514,0.021565347,0.052796726,-0.001667361,0.028158577,-0.029747149,-0.044171583,0.012733254,-0.035546124,0.007320178,-0.01488165,,,,,,,,,,,,,,,,,,
05/31/2019,29.13,55.61,87.28,26.01,55.47,72.05,26.38,35.95,47.09,53.15,39.00,60.15,22.48,145.86,275.27,82.53,59.10,108.47,,31.0%,56.7%,,0.074334764,0.091889948,0.038038497,0.034986544,0.077879935,0.051492019,0.074691943,0.106273473,0.051815672,0.067544685,0.036153846,0.023441397,0.05320767,0.02043055,0.062411451,0.043984006,,,,,,,,,,,,,,,,,,
06/07/2019,30.03,58.63,91.01,27.12,57.89,75.72,28.77,38.10,47.57,55.24,41.00,63.08,23.52,150.86,287.65,86.37,60.20,108.87,,56.7%,68.9%,,0.045787546,0.047927682,0.002856829,0.01179941,0.061236828,0.019545695,-0.005040848,0.069694186,0.066428421,0.040550326,0.014146341,0.006024096,0.021258502,-0.006363516,0.03615505,0.017946046,,,,,,,,,,,,,,,,,,
06/14/2019,30.41,59.09,91.25,27.24,59.25,75.41,28.94,38.05,48.12,55.59,40.95,63.54,23.43,151.73,289.26,86.82,60.34,108.93,,60.2%,68.5%,,0.035027134,0.033000508,0.002849315,0.045888399,0.041606887,0.052247713,0.02194574,0.066491459,0.065876974,0.024464832,0.047619048,0.043122443,0.02065904,0.036775852,0.040897462,0.033402442,,,,,,,,,,,,,,,,,,
06/21/2019,30.50,58.72,93.73,27.22,59.76,77.08,28.84,39.16,49.40,55.85,42.37,64.48,23.96,153.95,294.00,87.62,61.06,109.18,,74.0%,76.5%,,0.047220856,0.027247956,-0.018457271,0.031594416,0.007279116,0.00947068,0.011617826,0.024901034,0.02611336,0.029901522,-0.005192353,0.014112903,-0.000333946,0.009613511,0.014557823,0.019972609,,,,,,,,,,,,,,,,,,
06/28/2019,29.82,58.07,92.64,27.60,59.60,77.42,29.25,39.02,49.22,55.02,42.78,65.00,23.89,155.50,293.00,87.38,60.96,109.42,,76.5%,79.4%,,0.085024317,0.052522817,-0.035729706,0.017028986,0.003942953,0.001291656,-0.013504274,0.021143004,0.001015847,0.049618321,-0.039759233,-0.003076923,-0.014566764,-0.027909968,0.008191126,0.012359808,,,,,,,,,,,,,,,,,,
07/05/2019,30.34,59.40,93.75,28.16,60.85,77.51,29.46,39.98,50.41,56.19,43.23,65.77,24.26,156.68,298.46,88.58,61.10,109.13,,84.2%,82.1%,,0.067402769,0.033670034,-0.038613333,-0.024857955,-0.020377979,-0.024512966,-0.044297352,0.00750469,-0.019837334,0.028474818,-0.058986815,-0.039531701,-0.033308639,-0.048123564,-0.01377069,-0.010611876,,,,,,,,,,,,,,,,,,
07/12/2019,30.31,59.83,92.44,28.32,62.04,78.39,29.19,40.57,51.24,56.33,43.73,66.21,24.49,156.11,300.65,88.72,61.05,108.97,,87.5%,82.1%,,0.05461145,0.016881163,-0.027044569,-0.023658192,-0.028127015,-0.020283199,-0.01747473,0.005299482,-0.028883685,0.017397479,-0.056025612,-0.033831747,-0.039856256,-0.037729806,-0.014535174,-0.009355275,,,,,,,,,,,,,,,,,,
07/19/2019,30.19,59.94,91.76,27.94,61.08,77.45,29.21,40.35,49.59,55.64,43.14,65.19,24.13,153.82,297.17,88.09,60.82,109.28,,76.9%,79.0%,,0.05714759,0.01334668,0,0.006084467,8.18599E-05,-0.006584893,-0.01540832,0.002726484,0.014317403,0.033608914,-0.044274455,-0.00613591,-0.02362017,-0.007866337,0.002692062,0.003178567,,,,,,,,,,,,,,,,,,
07/26/2019,29.99,60.37,92.07,28.69,61.78,78.50,29.53,41.30,51.72,55.97,43.86,66.15,24.43,157.20,302.01,89.22,61.22,109.13,,78.2%,81.1%,,0.069689897,0.011926454,-0.000108613,-0.001742768,-0.020153784,0.001273885,-0.013545547,0.003995641,-0.027068832,0.023405396,-0.03123575,0.000604686,-0.026856546,-0.013994911,-0.001357571,0.001905402,,,,,,,,,,,,,,,,,,
08/02/2019,30.08,59.23,91.05,27.60,59.05,75.82,28.67,39.53,50.05,55.56,41.24,63.24,23.73,152.58,292.62,86.64,60.93,110.14,,49.8%,71.6%,,0.065502909,0.032416005,0.04195497,0.055072464,0.030059272,0.058032181,0.029304029,0.071094244,0.017982018,0.035277178,0.047041707,0.054163043,0.012726506,0.036177743,0.046203267,0.043397969,,,,,,,,,,,,,,,,,,
08/09/2019,30.44,59.32,91.40,27.17,59.15,75.42,28.87,39.25,49.62,56.10,40.52,62.31,23.82,150.62,291.62,86.14,60.83,110.64,,46.3%,67.2%,,0.01445704,0.024275118,0.040809628,0.098270151,0.02578409,0.084062583,0.04226572,0.097209836,0.038492543,0.012655971,0.084155972,0.094848339,0.014187246,0.05616784,0.05939236,0.062572556,,,,,,,,,,,,,,,,,,
08/16/2019,30.69,60.21,90.55,26.57,57.95,74.30,28.31,39.14,48.74,56.10,39.69,60.67,23.52,148.63,288.85,85.24,60.73,111.43,,40.0%,62.2%,,0.023949169,0.018601561,0.07631143,0.119683854,0.04728622,0.107806191,0.066054398,0.11446091,0.066680345,0.023529412,0.113378685,0.125103016,0.043711327,0.069232322,0.079418383,0.0734397,,,,,,,,,,,,,,,,,,
08/23/2019,30.74,59.62,88.76,26.10,58.25,73.12,27.48,38.59,47.90,55.50,39.14,59.94,23.22,145.43,284.85,84.07,61.05,111.47,,34.4%,58.2%,,0.024723487,0.028178464,0.107030194,0.146360153,0.032792514,0.116931072,0.079708826,0.122068161,0.086430063,0.028108108,0.11778232,0.131631632,0.05632109,0.087946091,0.091662278,0.08540502,,,,,,,,,,,,,,,,,,
08/30/2019,31.29,60.72,90.60,26.92,59.79,75.76,28.35,39.77,49.53,56.74,40.41,61.56,23.67,148.84,292.45,86.16,61.48,111.53,,50.3%,64.5%,,0.007510387,0.021080369,0.09812362,0.119985141,0.024000669,0.082893347,0.059093315,0.108512511,0.061175045,0.012689461,0.096758228,0.104775828,0.049590179,0.086871809,0.07474782,0.064995357,,,,,,,,,,,,,,,,,,
09/06/2019,31.41,61.44,91.27,27.44,61.44,77.20,28.62,40.75,50.73,57.48,41.58,63.46,24.02,149.90,298.05,87.92,61.72,111.41,,60.5%,70.0%,,0.006368413,0.020019531,0.100142435,0.106413994,-0.009196712,0.050647668,0.049965059,0.076809816,0.04001577,0.001217815,0.067099567,0.069019855,0.036053203,0.086190794,0.056433484,0.049135578,,,,,,,,,,,,,,,,,,
09/13/2019,31.47,61.04,91.51,28.49,61.71,79.35,29.57,40.58,51.29,56.95,42.90,66.28,23.91,157.31,301.09,89.72,61.74,109.77,,67.3%,79.2%,,0.006831903,0.028505898,0.102393181,0.077922078,-0.002025604,0.029741651,0.021981738,0.102636767,0.024761162,0.006848112,0.058041958,0.032739891,0.046002007,0.038268387,0.053904148,0.036223807,,,,,,,,,,,,,,,,,,
09/20/2019,31.94,60.32,92.00,28.08,60.20,77.81,29.17,40.13,50.69,57.52,42.15,65.39,23.95,155.43,298.28,89.37,61.97,110.55,,71.2%,75.9%,,0.011272898,0.046087533,0.116304348,0.092592593,0.034554365,0.046652101,0.043537881,0.133192126,0.063917933,0.012343533,0.104389087,0.06147729,0.065391682,0.067811877,0.075264852,0.05706613,,,,,,,,,,,,,,,,,,
09/27/2019,32.35,61.12,89.33,28.07,59.84,77.52,28.86,39.85,49.27,57.75,41.08,64.80,23.54,151.16,295.40,88.46,61.68,110.82,,59.2%,70.6%,,-0.004945904,0.034849476,0.152356431,0.096188101,0.053313278,0.056501548,0.059781667,0.153344209,0.097828293,0.007445887,0.137318004,0.064814815,0.083000595,0.097247949,0.0929587,0.061157585,,,,,,,,,,,,,,,,,,
10/04/2019,32.39,61.40,90.13,27.46,59.61,75.61,28.16,40.28,49.41,57.79,40.68,63.17,23.45,149.14,294.35,87.64,61.47,111.94,,50.7%,65.6%,,-0.012814575,0.015960912,0.123266393,0.119810634,0.055443717,0.09575453,0.060557627,0.146368715,0.091074681,0.003979927,0.148230088,0.086908343,0.085884989,0.107214698,0.09532869,0.06378366,,,,,,,,,,,,,,,,,,
10/11/2019,31.96,60.84,89.94,27.65,60.30,76.80,28.68,40.79,49.76,57.31,41.28,63.97,23.51,150.22,296.28,87.89,61.71,110.87,,58.8%,66.2%,,0.007509387,0.02991453,0.142984212,0.10994575,0.047682229,0.077473958,0.038884045,0.156675248,0.1085209,0.016751003,0.143168605,0.073628263,0.095525689,0.09765677,0.099331713,0.060757765,,,,,,,,,,,,,,,,,,
10/18/2019,31.91,60.74,91.76,28.11,61.09,76.94,28.76,40.46,50.30,57.51,41.23,64.79,23.56,152.61,297.97,88.37,61.94,110.92,,60.2%,69.0%,,0.046067064,0.050707935,0.138731473,0.103877624,0.047638536,0.09708864,0.063119457,0.200346064,0.126838966,0.039123631,0.166626243,0.074239852,0.120702827,0.107856628,0.114038326,0.072535928,,,,,,,,,,,,,,,,,,
10/25/2019,32.08,61.09,92.06,28.64,60.53,78.60,29.13,41.46,50.32,57.28,42.49,66.19,23.77,155.00,301.60,89.39,62.15,110.62,,63.1%,71.5%,,0.065461347,0.040923228,0.112969802,0.061103352,0.040393193,0.062977099,0.025403364,0.17498794,0.106717011,0.050977654,0.105907272,0.017374226,0.102061329,0.067032258,0.090086207,0.047096991,,,,,,,,,,,,,,,,,,
11/01/2019,32.05,61.15,94.87,29.12,60.83,80.22,29.51,42.34,50.95,57.52,43.18,66.66,24.03,158.10,306.14,90.40,62.00,111.07,,66.5%,74.4%,,0.076298955,0.033197056,0.04500896,0.028846154,0.030168516,0.01109449,-0.023385867,0.125900555,0.058096173,0.04259388,0.036127837,-0.022652265,0.063748333,0.015370019,0.050924414,0.010619469,,,,,,,,,,,,,,,,,,
11/08/2019,30.88,60.76,95.13,29.84,60.67,81.76,30.09,43.06,51.53,56.81,43.93,68.22,24.16,159.08,308.94,91.53,62.03,110.11,,64.8%,73.8%,,0.110769231,0.057603687,0.083149375,0.036193029,0.057441899,0.023116438,-0.001329566,0.157570831,0.084028721,0.067769759,0.055770544,-0.014951627,0.088072138,0.036459643,0.0752897,0.02359882,,,,,,,,,,,,,,,,,,
11/15/2019,31.43,61.33,97.46,29.75,60.69,82.31,30.18,43.62,51.99,57.42,44.19,68.26,24.55,158.92,311.79,91.50,62.09,110.63,,70.8%,76.9%,,0.119968178,0.05641611,0.06638621,0.047731092,0.085029249,0.028307618,0.002485089,0.16872994,0.095210617,0.080285615,0.073546051,-0.009522414,0.10307173,0.056506418,0.082780076,0.030163934,,,,,,,,,,,,,,,,,,
11/22/2019,31.50,61.30,98.26,29.92,60.16,81.67,29.67,43.30,52.04,57.06,43.75,67.83,24.53,158.22,310.96,91.25,61.91,110.84,,67.7%,75.3%,,0.116349206,0.054649266,0.05261551,0.028409091,0.083035492,0.023509245,0.017023428,0.148400508,0.07840123,0.078513845,0.068342857,-0.012236474,0.082422914,0.056124384,0.07242089,0.024,,,,,,,,,,,,,,,,,,
11/29/2019,31.53,62.00,99.49,30.15,61.23,82.04,30.02,44.08,52.56,57.46,44.32,68.01,24.85,161.77,314.31,91.76,62.09,110.80,,72.7%,77.8%,,-0.013798573,-0.064677419,-0.069152679,-0.118076285,-0.054062883,-0.109215017,-0.121918721,0.002382033,-0.034246575,-0.057431257,-0.083483755,-0.16703426,-0.04129105,-0.095444149,-0.057427381,-0.100915432,,,,,,,,,,,,,,,,,,
12/06/2019,31.61,62.67,100.41,30.36,60.87,81.11,30.05,43.88,52.76,57.55,44.37,67.84,24.89,162.82,314.87,92.24,62.33,110.64,,72.3%,77.0%,,0.061699098,-0.018030956,-0.032466886,-0.158432148,-0.05823887,-0.106768586,-0.109317804,0.01310392,-0.055724033,-0.01424848,-0.14379085,-0.213590802,-0.04942538,-0.113131065,-0.05529266,-0.093343452,,,,,,,,,,,,,,,,,,
12/13/2019,31.69,62.78,100.88,30.71,61.59,81.71,30.22,44.75,52.56,57.34,45.39,68.45,25.01,163.33,317.32,92.97,62.81,110.70,,71.5%,75.6%,,-0.089947925,-0.098279707,-0.101308485,-0.249430153,-0.169440611,-0.229714845,-0.230476506,-0.059224494,-0.121194825,-0.115974887,-0.300286407,-0.345945946,-0.154725732,-0.268536093,-0.15126686,-0.200064537,,,,,,,,,,,,,,,,,,
12/20/2019,32.30,63.10,102.70,30.68,62.28,81.44,30.44,45.48,53.93,58.23,46.55,69.41,25.51,165.97,320.73,94.47,63.12,110.39,,81.2%,80.4%,,-0.259637715,-0.201267829,-0.229892892,-0.383637549,-0.294981935,-0.368860511,-0.331800263,-0.21473337,-0.254218431,-0.287137214,-0.439742213,-0.477885031,-0.311515247,-0.389046213,-0.286627381,-0.326346988,,,,,,,,,,,,,,,,,,
12/27/2019,32.19,63.25,102.94,30.77,63.03,81.90,30.58,45.96,54.09,58.18,46.72,69.00,25.50,165.86,322.86,93.87,63.26,110.73,,80.6%,82.1%,,-0.135135135,-0.153992095,-0.174373421,-0.31719207,-0.222134074,-0.280952381,-0.276324395,-0.144924383,-0.209465705,-0.193193537,-0.37692637,-0.416956522,-0.220975839,-0.32135536,-0.215077743,-0.256951103,,,,,,,,,,,,,,,,,,
01/03/2020,31.97,62.38,101.24,30.75,62.92,82.85,29.86,46.17,53.91,58.02,46.71,68.66,25.46,165.13,322.41,93.23,63.48,111.17,,76.2%,81.7%,,-0.190021896,-0.112696377,-0.142828921,-0.361300813,-0.26559644,-0.31997586,-0.286503684,-0.164825644,-0.218141347,-0.230782489,-0.412331407,-0.459801923,-0.253848658,-0.366438564,-0.230203778,-0.259573099,,,,,,,,,,,,,,,,,,
01/10/2020,32.20,62.66,102.80,30.69,63.17,82.75,29.79,47.18,55.16,58.27,47.19,68.68,25.76,164.89,325.71,93.23,63.60,111.02,,74.0%,80.6%,,-0.055434783,-0.072294925,-0.077529183,-0.238188335,-0.155611841,-0.236012085,-0.136958711,-0.096979332,-0.155728789,-0.114295521,-0.309387582,-0.346534653,-0.153971582,-0.249681606,-0.145865954,-0.17312024,,,,,,,,,,,,,,,,,,
01/17/2020,33.38,63.82,104.49,31.03,64.00,84.41,30.57,48.56,56.68,59.76,48.10,69.60,26.41,169.07,331.95,94.78,63.58,111.10,,83.5%,87.7%,,-0.093319353,-0.05202131,-0.03550579,-0.278440219,-0.117665443,-0.25245824,-0.177952241,-0.080930807,-0.145906845,-0.137048193,-0.323492723,-0.375862069,-0.143300765,-0.278050512,-0.13649646,-0.17830766,,,,,,,,,,,,,,,,,,
01/24/2020,34.18,63.59,102.46,30.39,62.98,83.55,29.87,48.72,55.69,60.20,46.99,67.34,26.20,165.39,328.77,93.60,63.10,111.71,,67.8%,82.3%,,-0.146869514,-0.076741626,-0.021178997,-0.284633103,-0.108773323,-0.263076002,-0.165383328,-0.090321256,-0.126234512,-0.181727575,-0.308363482,-0.365161865,-0.142998931,-0.259870609,-0.139307114,-0.181730769,,,,,,,,,,,,,,,,,,
01/31/2020,34.49,63.18,99.14,29.96,62.66,81.11,28.82,47.67,53.91,59.97,44.74,65.15,25.56,160.53,321.73,91.36,62.98,112.66,,49.0%,73.1%,,-0.189910119,-0.088002532,-0.013213637,-0.263684913,-0.104372806,-0.232277154,-0.118688183,-0.067449911,-0.08031905,-0.188094047,-0.260393384,-0.329086723,-0.114614336,-0.220457235,-0.121033164,-0.169001751,,,,,,,,,,,,,,,,,,
02/07/2020,34.30,64.26,103.04,30.92,64.16,83.65,30.05,49.85,55.86,60.66,46.38,67.20,26.29,164.88,332.20,93.69,63.56,112.25,,64.9%,78.1%,,-0.181221752,-0.095549331,-0.035229037,-0.279107374,-0.086119554,-0.245546922,-0.126643368,-0.049252683,-0.07160759,-0.184965381,-0.241699008,-0.32827381,-0.089463564,-0.197234352,-0.119686936,-0.174831892,,,,,,,,,,,,,,,,,,
